Overriding config with ./config/train_myHatespeech_char.py:
# train a miniature character-level Myanmar Hatepeech model

out_dir = 'out-myHatespeech-char'
eval_interval = 250 # keep frequent because we'll overfit
eval_iters = 200
log_interval = 10 # don't print too too often

# we expect to overfit on this small dataset, so only save when val improves
always_save_checkpoint = False

wandb_log = False # override via command line if you like
wandb_project = 'myHatespeech-char'
wandb_run_name = 'mini-gpt'

dataset = 'myHatespeech_char'
batch_size = 64
block_size = 256 # context of up to 256 previous characters

# baby GPT model :)
n_layer = 6
n_head = 6
n_embd = 384
dropout = 0.2

learning_rate = 1e-3 # with baby networks can afford to go a bit higher
max_iters = 5000
lr_decay_iters = 5000 # make equal to max_iters usually
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

warmup_iters = 100 # not super necessary potentially

# on macbook also add
# device = 'cpu'  # run on cpu only
# compile = False # do not torch compile the model

tokens per iteration will be: 655,360
found vocab_size = 343 (inside data/myHatespeech_char/meta.pkl)
Initializing a new model from scratch
number of parameters: 10.75M
num decayed parameter tensors: 26, with 10,846,848 parameters
num non-decayed parameter tensors: 13, with 4,992 parameters
iter 3900: loss 0.1077, time 1125.39ms, mfu 13.14%
iter 3910: loss 0.1104, time 1125.42ms, mfu 13.16%
iter 3920: loss 0.1040, time 1125.63ms, mfu 13.18%
iter 3930: loss 0.1065, time 1125.80ms, mfu 13.20%
iter 3940: loss 0.1044, time 1125.63ms, mfu 13.21%
iter 3950: loss 0.1054, time 1125.71ms, mfu 13.23%
iter 3960: loss 0.1074, time 1125.56ms, mfu 13.24%
iter 3970: loss 0.1055, time 1125.52ms, mfu 13.25%
iter 3980: loss 0.1052, time 1125.51ms, mfu 13.26%
iter 3990: loss 0.1104, time 1125.41ms, mfu 13.27%
step 4000: train loss 0.0603, val loss 3.5239
iter 4000: loss 0.1050, time 4733.39ms, mfu 12.26%
iter 4010: loss 0.1028, time 1125.78ms, mfu 12.37%
iter 4020: loss 0.1001, time 1125.45ms, mfu 12.47%
iter 4030: loss 0.1094, time 1125.52ms, mfu 12.56%
iter 4040: loss 0.1040, time 1125.70ms, mfu 12.64%
iter 4050: loss 0.1071, time 1125.54ms, mfu 12.71%
iter 4060: loss 0.1094, time 1125.61ms, mfu 12.78%
iter 4070: loss 0.1075, time 1125.61ms, mfu 12.84%
iter 4080: loss 0.1097, time 1125.77ms, mfu 12.89%
iter 4090: loss 0.1078, time 1125.55ms, mfu 12.94%
iter 4100: loss 0.1015, time 1125.61ms, mfu 12.98%
iter 4110: loss 0.1048, time 1125.52ms, mfu 13.02%
iter 4120: loss 0.1059, time 1124.79ms, mfu 13.05%
iter 4130: loss 0.0992, time 1125.62ms, mfu 13.08%
iter 4140: loss 0.1028, time 1125.72ms, mfu 13.11%
iter 4150: loss 0.1072, time 1126.34ms, mfu 13.14%
iter 4160: loss 0.1057, time 1125.19ms, mfu 13.16%
iter 4170: loss 0.1014, time 1125.82ms, mfu 13.18%
iter 4180: loss 0.1088, time 1125.59ms, mfu 13.20%
iter 4190: loss 0.0963, time 1125.41ms, mfu 13.21%
iter 4200: loss 0.1068, time 1126.03ms, mfu 13.23%
iter 4210: loss 0.1011, time 1125.61ms, mfu 13.24%
iter 4220: loss 0.0970, time 1125.76ms, mfu 13.25%
iter 4230: loss 0.1012, time 1125.38ms, mfu 13.26%
iter 4240: loss 0.1024, time 1125.39ms, mfu 13.27%
step 4250: train loss 0.0600, val loss 3.5678
iter 4250: loss 0.1014, time 4747.28ms, mfu 12.26%
iter 4260: loss 0.1043, time 1125.54ms, mfu 12.37%
iter 4270: loss 0.1029, time 1125.64ms, mfu 12.47%
iter 4280: loss 0.1039, time 1125.74ms, mfu 12.56%
iter 4290: loss 0.0969, time 1125.31ms, mfu 12.64%
iter 4300: loss 0.0993, time 1125.43ms, mfu 12.71%
iter 4310: loss 0.1030, time 1125.69ms, mfu 12.78%
iter 4320: loss 0.0983, time 1125.59ms, mfu 12.84%
iter 4330: loss 0.1025, time 1125.57ms, mfu 12.89%
iter 4340: loss 0.1023, time 1125.66ms, mfu 12.94%
iter 4350: loss 0.1033, time 1125.80ms, mfu 12.98%
iter 4360: loss 0.0998, time 1125.62ms, mfu 13.02%
iter 4370: loss 0.1066, time 1125.46ms, mfu 13.05%
iter 4380: loss 0.0955, time 1125.31ms, mfu 13.08%
iter 4390: loss 0.1031, time 1125.53ms, mfu 13.11%
iter 4400: loss 0.1000, time 1125.47ms, mfu 13.14%
iter 4410: loss 0.0994, time 1125.59ms, mfu 13.16%
iter 4420: loss 0.0998, time 1126.00ms, mfu 13.18%
iter 4430: loss 0.1064, time 1125.59ms, mfu 13.20%
iter 4440: loss 0.0952, time 1125.82ms, mfu 13.21%
iter 4450: loss 0.0984, time 1125.45ms, mfu 13.23%
iter 4460: loss 0.1003, time 1125.53ms, mfu 13.24%
iter 4470: loss 0.1039, time 1125.67ms, mfu 13.25%
iter 4480: loss 0.1063, time 1125.77ms, mfu 13.26%
iter 4490: loss 0.1030, time 1125.77ms, mfu 13.27%
step 4500: train loss 0.0593, val loss 3.6020
iter 4500: loss 0.1038, time 4727.99ms, mfu 12.26%
iter 4510: loss 0.1040, time 1125.63ms, mfu 12.37%
iter 4520: loss 0.1001, time 1125.52ms, mfu 12.47%
iter 4530: loss 0.1045, time 1125.60ms, mfu 12.56%
iter 4540: loss 0.0952, time 1125.53ms, mfu 12.64%
iter 4550: loss 0.1045, time 1125.50ms, mfu 12.71%
iter 4560: loss 0.1016, time 1125.50ms, mfu 12.78%
iter 4570: loss 0.1012, time 1125.73ms, mfu 12.84%
iter 4580: loss 0.1018, time 1125.56ms, mfu 12.89%
iter 4590: loss 0.0967, time 1125.59ms, mfu 12.94%
iter 4600: loss 0.0991, time 1125.58ms, mfu 12.98%
iter 4610: loss 0.1020, time 1125.45ms, mfu 13.02%
iter 4620: loss 0.1027, time 1125.68ms, mfu 13.05%
iter 4630: loss 0.0972, time 1125.62ms, mfu 13.08%
iter 4640: loss 0.1055, time 1125.73ms, mfu 13.11%
iter 4650: loss 0.0985, time 1125.67ms, mfu 13.14%
iter 4660: loss 0.0950, time 1125.35ms, mfu 13.16%
iter 4670: loss 0.0983, time 1125.50ms, mfu 13.18%
iter 4680: loss 0.0989, time 1125.20ms, mfu 13.20%
iter 4690: loss 0.0975, time 1125.50ms, mfu 13.21%
iter 4700: loss 0.0977, time 1125.70ms, mfu 13.23%
iter 4710: loss 0.1004, time 1125.87ms, mfu 13.24%
iter 4720: loss 0.1009, time 1125.49ms, mfu 13.25%
iter 4730: loss 0.1051, time 1126.07ms, mfu 13.26%
iter 4740: loss 0.1023, time 1125.59ms, mfu 13.27%
step 4750: train loss 0.0591, val loss 3.6346
iter 4750: loss 0.0985, time 4726.70ms, mfu 12.26%
iter 4760: loss 0.1025, time 1125.38ms, mfu 12.37%
iter 4770: loss 0.1005, time 1125.56ms, mfu 12.47%
iter 4780: loss 0.0956, time 1125.47ms, mfu 12.56%
iter 4790: loss 0.0960, time 1125.83ms, mfu 12.64%
iter 4800: loss 0.0959, time 1125.41ms, mfu 12.71%
iter 4810: loss 0.0977, time 1125.53ms, mfu 12.78%
iter 4820: loss 0.1002, time 1125.51ms, mfu 12.84%
iter 4830: loss 0.0976, time 1125.52ms, mfu 12.89%
iter 4840: loss 0.0975, time 1125.78ms, mfu 12.94%
iter 4850: loss 0.1012, time 1125.65ms, mfu 12.98%
iter 4860: loss 0.0944, time 1125.76ms, mfu 13.02%
iter 4870: loss 0.0976, time 1125.52ms, mfu 13.05%
iter 4880: loss 0.0924, time 1125.53ms, mfu 13.08%
iter 4890: loss 0.1005, time 1125.38ms, mfu 13.11%
iter 4900: loss 0.1001, time 1125.48ms, mfu 13.14%
iter 4910: loss 0.0951, time 1125.49ms, mfu 13.16%
iter 4920: loss 0.0995, time 1125.52ms, mfu 13.18%
iter 4930: loss 0.0998, time 1125.86ms, mfu 13.20%
iter 4940: loss 0.1007, time 1125.64ms, mfu 13.21%
iter 4950: loss 0.1005, time 1125.59ms, mfu 13.23%
iter 4960: loss 0.0966, time 1125.53ms, mfu 13.24%
iter 4970: loss 0.0942, time 1125.58ms, mfu 13.25%
iter 4980: loss 0.0982, time 1125.69ms, mfu 13.26%
iter 4990: loss 0.0937, time 1125.62ms, mfu 13.27%
step 5000: train loss 0.0585, val loss 3.6645
iter 5000: loss 0.0992, time 4749.53ms, mfu 12.26%
